,CC1,CC10,CC11,CC12,CC121,CC13,CC14,CC15,CC16,CC17,CC18,CC19,CC2,CC20,CC21,CC22,CC23,CC24,CC25,CC26,CC27,CC28,CC29,CC3,CC30,CC31,CC32,CC33,CC34,CC35,CC36,CC37,CC38,CC39,CC4,CC40,CC41,CC42,CC43,CC44,CC45,CC46,CC47,CC48,CC49,CC5,CC50,CC51,CC6,CC66,CC7,CC8
CC32,8.76269405572023,6.92222791727486,6.68004253636187,6.42044406583043,8.56136439022016,8.59774108757315,6.80888488190814,10.341603478587,5.67090761716896,5.27984355285495,6.71337673122339,6.22190382664905,8.76269405572023,12.4357922967647,9.89552460072815,9.94695312616899,9.41207782510928,9.11930226828628,11.0185707067994,10.9968003406622,9.9707051725341,9.73822039934428,8.94640909278438,8.22388868880726,8.60644879799024,11.785128528065,0,6.79040372708221,6.65091822721185,6.87813264156498,6.69963385075126,7.30012142332846,7.40218152210114,5.1064079455036,8.22388868880726,7.80350623114457,5.29979246442232,6.19141165149266,6.36353220092465,6.36353220092465,6.48706414767813,3.92262245684427,7.05396647241199,6.80577434409589,6.15654446500917,10.3537551103008,5.38716100276301,5.38716100276301,12.2860047372757,14.2165794715198,10.1105328350886,7.14527827987476
CC33,7.40606788020224,6.1933566206532,6.0103555894758,5.91723092037659,2.86397525123613,6.52050125222924,5.32633761680893,9.23150320992375,4.69695345011197,7.05558709228142,6.60492089516878,5.22675203313361,7.40606788020224,8.49786479564107,5.92433784548252,5.50626060605789,4.92439195167215,6.28428795728827,7.18021358858914,7.68244713618498,6.27511354715595,4.91339014991899,3.70665546863674,7.1723128402107,3.38066844286079,6.50818672223755,6.79040372708221,0,0.492858930027399,5.98378353349784,0.58813916995458,2.75126288252308,2.776258180384,4.98113853479784,7.1723128402107,4.75595082060302,5.36904594762056,4.45124322085367,2.92454097777458,2.92454097777458,3.33323483226575,7.31559616271271,3.78277882376676,4.54284710238759,5.15911741359561,5.98496863880717,6.37442056028805,6.37442056028805,7.64998110245168,9.3307233484787,6.70167060237515,6.00338335044742
CC34,7.48416597116583,6.19372269655305,5.9149118766741,5.77813023323952,3.28172168303996,6.53847138567799,5.31719331394468,9.41053538376333,4.66989525427008,7.1208435005982,6.31336449303758,5.05993251888836,7.48416597116583,8.90417598499847,6.10092480455633,5.83607704530944,5.192619888105,6.50527201660363,7.5782967611783,8.01834016586581,6.48817052354219,5.22071141904988,3.91738281720744,7.21039328444482,3.75148405156444,6.86622292997287,6.65091822721185,0.492858930027399,0,5.89304203523234,0.941480800443434,3.16310045264068,3.19937952624896,4.73259318275924,7.21039328444482,5.10533624374661,5.11297025700076,4.58715360447151,2.75875536415001,2.75875536415001,3.12254677133276,7.14518962016946,3.82242884157345,4.42998002379593,5.24481853580237,6.29046668035375,6.44397908637619,6.44397908637619,7.86783290199087,9.61935824855442,7.07412607239032,5.8637046442036
CC35,8.26357089096493,6.77751076613442,6.63842870326466,6.46237642094935,7.62836254508952,5.3227593785038,5.80865915285778,8.60824189417202,4.68608568717502,8.48929189474756,7.07779689466015,3.67695573539795,8.26357089096493,10.7431399098725,6.16627324080025,8.81623982729992,7.53012074532271,7.83315242730351,9.81474624298242,9.76599817047358,8.84501738893759,8.66906264705787,8.03249793645681,7.96991681305676,7.54891920214131,10.9430838025207,6.87813264156498,5.98378353349784,5.89304203523234,0,5.82419251572257,6.2833894017958,6.4027579721255,4.91468148764647,7.96991681305676,6.82123742222743,5.28542061349748,5.38467230587906,5.86101939313424,5.86101939313424,6.09014892319399,8.08381410190856,6.84594916813459,5.22750061796527,6.90372740984798,9.28003386468432,8.42437014583145,8.42437014583145,10.8158771782492,13.1898377115381,8.8383712904396,7.07434475496324
CC36,7.25654518658975,6.05186406464343,5.9597161488398,5.89047511843004,2.76240291169433,6.41330972946903,5.23771165432915,8.96927579386544,4.43148611015569,6.93914998541127,6.74566958181628,5.15940636259859,7.25654518658975,8.13800596333795,5.66852662230685,5.29644760414144,4.57493495068807,6.00281004501035,6.8370283559028,7.45176237721331,6.22396286971964,4.80400461481327,3.80106128499599,6.99499969849925,3.1744429144455,6.53397570127255,6.69963385075126,0.58813916995458,0.941480800443434,5.82419251572257,0,2.23533917840363,2.28202029265996,4.94152679029124,6.99499969849925,4.2232444470778,5.37738304983374,3.96559301876144,2.92388480284038,2.92388480284038,3.40980914529939,7.33161067256288,3.88887989977742,4.57560492967042,4.91655891310427,5.80848063791504,6.1797489057552,6.1797489057552,7.60380238480993,9.35717793979912,6.29857938518272,5.98909938802947
CC37,6.97252934158595,6.01296772034874,6.37838182550634,6.4656386326157,2.54468986254882,6.45312414543565,5.48451992492392,8.28969935654854,4.65993578478525,6.8357909731209,7.96871219501722,6.02703095342968,6.97252934158595,6.47515287466684,5.25025251888528,4.52168678988758,3.73576297693021,5.34143316263688,5.32140575786609,6.431411356154,6.1116614914366,4.44335581144102,4.30547076700879,6.6881668553357,2.69825136690619,6.09690907669889,7.30012142332846,2.75126288252308,3.16310045264068,6.2833894017958,2.23533917840363,0,0.265586628928928,6.06661516135463,6.6881668553357,2.30091609933481,6.5443900946534,3.32733234503469,4.25107455152375,4.25107455152375,4.83481381676642,8.22705726685186,4.75875643291146,5.57827415035916,4.86304198401804,5.09754968168206,6.13725690601914,6.13725690601914,7.30763964761403,8.98356767294755,4.63149592954854,6.5837198655145
CC38,6.96555817953702,6.02372701739509,6.39624069113886,6.52506222056714,2.4233040268752,6.5133866940099,5.56656741066621,8.32574157271062,4.83703357154186,6.89337768992236,8.02424954363519,6.17577627982139,6.96555817953702,6.47252400501807,5.31587500990528,4.55465728114661,3.81440099379554,5.39701034801307,5.34245856231262,6.44145743714923,6.13794237157839,4.47649969899074,4.32342932672367,6.70615330728817,2.70285332670226,5.92875026003342,7.40218152210114,2.776258180384,3.19937952624896,6.4027579721255,2.28202029265996,0.265586628928928,0,6.19254338437605,6.70615330728817,2.3463670127606,6.64841505527813,3.49341475485583,4.30915808530918,4.30915808530918,4.88281404646126,8.30305670274544,4.65683742028547,5.59940409684624,4.88643280718789,5.11103932516145,6.15580787316496,6.15580787316496,7.29875273574957,8.86828599875703,4.63116774848576,6.63041936288987
CC39,8.82123487607218,6.43284797056688,5.93948574076743,5.35716171938716,7.5574054060295,7.2150536564715,6.02044649563334,11.2567924872141,4.86355566847627,7.43469084807796,4.57845067750761,4.78663144158156,8.82123487607218,11.9950910775613,8.8702586610819,9.56413402027107,8.405659808902,9.26449870890837,10.8524721659095,11.1970740356799,9.90441220494409,9.1422497036855,8.0976322299602,8.0604661345662,7.78510699112431,11.1444940525478,5.1064079455036,4.98113853479784,4.73259318275924,4.91468148764647,4.94152679029124,6.06661516135463,6.19254338437605,0,8.0604661345662,6.60655042441667,0.82950234256398,4.58567453235016,3.1993535796001,3.1993535796001,3.1390383205908,4.78396007246173,5.49856621777642,4.43092541698091,4.96432258152244,10.0069563448889,6.21781663331842,6.21781663331842,11.6021874804587,13.7164417231163,10.0456483797662,6.23416104045672
CC4,3.72634815251607,2.36716405527978,3.08999297669388,3.46832606457815,7.43351582365594,4.68803385964845,3.62355326222289,10.495063831588,6.0773149021443,5.92606171221894,6.39766740690486,6.84151390582888,3.72634815251607,9.95090319743917,8.34444001812347,8.37895230528425,7.56667602364486,8.52617212396056,9.11128744847686,9.79972100745233,9.36400567850337,8.40863768401872,8.00262257438736,0,7.46028627647431,9.81386529473191,8.22388868880726,7.1723128402107,7.21039328444482,7.96991681305676,6.99499969849925,6.6881668553357,6.70615330728817,8.0604661345662,0,6.93700423057255,8.28809223611984,6.93291367454107,7.52884432407467,7.52884432407467,7.90002070570263,10.1114368950672,8.15309177731388,8.35153736884873,8.22177147257545,8.37542698579374,9.03406171881801,9.03406171881801,9.53583115542743,11.6225014659276,7.97907582782899,2.95194028024538
CC40,7.39252922458552,6.39036660153834,7.00039174083174,7.08243016151169,4.51613558392483,6.92812023200729,6.12932464754848,8.53707886739303,5.44267554307749,7.07714852063152,8.66320916971808,7.01828929978652,7.39252922458552,6.61594153390791,6.24928261867854,5.89104426331277,4.92277667514576,6.17605204874665,5.82164012160823,7.1136436272068,7.48050821713123,6.06540113371646,6.32709283598256,6.93700423057255,4.57296646404573,7.40000841761616,7.80350623114457,4.75595082060302,5.10533624374661,6.82123742222743,4.2232444470778,2.30091609933481,2.3463670127606,6.60655042441667,6.93700423057255,0,7.06525407295685,2.83378908562407,5.11475933828901,5.11475933828901,5.68782863687983,8.53818569931157,5.73506410807355,6.20964427828754,4.52008179775855,6.37309717470446,5.8692320153991,5.8692320153991,8.6172093260922,10.0839457896097,4.8410570083228,7.31218584572501
CC41,9.02678395831723,6.53456062709196,5.97575306581682,5.45017129559624,7.96037991464239,7.46610651808675,6.29554914843944,11.7340726141699,5.46056432431985,7.61245986141794,4.29398928787232,5.23229271593451,9.02678395831723,12.5739085974001,9.45251231081583,10.146586971099,9.03175273854266,9.83967764229946,11.4453023786867,11.7285181689162,10.4030221526984,9.69259556767446,8.56845234339086,8.28809223611984,8.30502597242621,11.4616927519189,5.29979246442232,5.36904594762056,5.11297025700076,5.28542061349748,5.37738304983374,6.5443900946534,6.64841505527813,0.82950234256398,8.28809223611984,7.06525407295685,0,5.14565696125431,3.42799735546544,3.42799735546544,3.2482859188084,4.6167571522456,5.43689429586115,4.45542614097298,5.11371900594048,10.5676719778748,6.3377335904781,6.3377335904781,12.1151937589311,14.0639915451542,10.6203964557719,6.39439644548247
